Label (orange means counterion excluded),# Steps,SMILESidx,smiles,atoms,regressionLogistique
4,O[C@@H](C[C@@](CC[C@@]1([H])[C@]2([H])CC/3)4[H])CC[C@]4(C)C1=CC[C@]2(C)C3=C/C,15,1.5990444851141446e-06
5,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC/4)C[C@H](OC(C)=O)CC[C@]1(C)C2=CC[C@]3(C)C4=C/C,15,7.626598604938764e-05
6,[H][C@@]12C[C@H](OC(C)=O)CC[C@]1(C)C3=CC[C@]4(C)C([C@H](C)CCC(OC)=O)=CC[C@@]4([H])[C@]3([H])CC2,15,0.018281132790820602
7,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC4)C[C@H](OC(C)=O)CC[C@]1(C)C2=CC[C@]3(C)[C@@]4([H])[C@H](C)CCC(OC)=O,15,0.36081675383167
8,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]([C@]34C)([H])[C@H](C)CCC(OC)=O)C[C@H](OC(C)=O)CC[C@]1(C)C2=CC4=O,15,0.03574044190739688
9,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]([C@]34C)([H])[C@H](C)CCC(OC)=O)C[C@H](OC(C)=O)CC[C@]1(C)[C@@]2([H])CC4=O,15,0.759372386332892
10,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC4)C[C@H](OC(C)=O)CC[C@]1(C)[C@@]2([H])C[C@H](O)[C@]3(C)[C@@]4([H])[C@H](C)CCC(OC)=O,15,0.058170130990811364
11,O[C@@H](C[C@@](CC[C@@]1([H])[C@]2([H])CC3)4[H])CC[C@]4(C)[C@@]1([H])C[C@H](O)[C@]2(C)[C@@]3([H])[C@H](C)CCC(O)=O,15,4.9512984508433615e-06
0,OC[C@H](C(OC)=O)NC(OCC1=CC=CC=C1)=O,15,0.9999842084660739
1,O=C(OC)[C@@H](COC(C)(C)C)NC(OCC1=CC=CC=C1)=O,15,0.9989879715058522
2,N[C@@H](C(OC)=O)COC(C)(C)C,15,0.9186804554387178
